,Date,signal,short_mavg,long_mavg
2371,2023-08-02,0.0,335.88539916992187,
2372,2023-08-03,0.0,335.99499938964846,
2373,2023-08-04,0.0,336.2453991699219,
2374,2023-08-07,0.0,336.57059875488284,
2375,2023-08-08,0.0,336.5731982421875,
2376,2023-08-09,0.0,336.3599981689453,
2377,2023-08-10,0.0,336.19439819335935,
2378,2023-08-11,0.0,336.04679809570314,
2379,2023-08-14,0.0,335.87599853515627,
2380,2023-08-15,0.0,335.60519836425783,
2381,2023-08-16,0.0,335.29439819335937,
2382,2023-08-17,0.0,334.9583984375,
2383,2023-08-18,0.0,334.8203985595703,
2384,2023-08-21,0.0,334.75279846191404,
2385,2023-08-22,0.0,334.6661981201172,
2386,2023-08-23,0.0,334.5691979980469,
2387,2023-08-24,0.0,334.2827978515625,
2388,2023-08-25,0.0,333.99559814453124,
2389,2023-08-28,0.0,333.5075982666016,
2390,2023-08-29,0.0,333.22919860839846,
2391,2023-08-30,0.0,333.0439990234375,
2392,2023-08-31,0.0,332.9279992675781,
2393,2023-09-01,0.0,332.7069995117188,
2394,2023-09-05,0.0,332.6775994873047,
2395,2023-09-06,0.0,332.7631994628906,
2396,2023-09-07,0.0,332.6699993896484,
2397,2023-09-08,0.0,332.6383990478516,
2398,2023-09-11,0.0,332.6961993408203,
2399,2023-09-12,0.0,332.5207989501953,
2400,2023-09-13,0.0,332.48219909667966,
2401,2023-09-14,0.0,332.49319946289063,
2402,2023-09-15,0.0,332.27219970703123,
2403,2023-09-18,0.0,332.10899963378904,
2404,2023-09-19,0.0,332.04539978027344,
2405,2023-09-20,0.0,331.8113995361328,
2406,2023-09-21,0.0,331.45799926757815,
2407,2023-09-22,0.0,330.94499938964844,
2408,2023-09-25,0.0,330.39099975585935,
2409,2023-09-26,0.0,329.71919982910157,
2410,2023-09-27,0.0,328.7852001953125,
2411,2023-09-28,0.0,327.95640075683593,
2412,2023-09-29,0.0,327.33400085449216,
2413,2023-10-02,0.0,326.8946008300781,
2414,2023-10-03,0.0,326.2602014160156,
2415,2023-10-04,0.0,325.61980102539064,
2416,2023-10-05,0.0,325.25160095214846,
2417,2023-10-06,0.0,325.1824011230469,
2418,2023-10-09,0.0,325.0114013671875,
2419,2023-10-10,0.0,324.86080139160157,
2420,2023-10-11,0.0,324.78240173339844,
2421,2023-10-12,0.0,324.8556018066406,
2422,2023-10-13,0.0,324.877001953125,
2423,2023-10-16,0.0,324.9742022705078,
2424,2023-10-17,0.0,325.0132025146484,
2425,2023-10-18,0.0,325.09440246582034,
2426,2023-10-19,0.0,325.2762023925781,
2427,2023-10-20,0.0,325.3510028076172,
2428,2023-10-23,0.0,325.51720275878904,
2429,2023-10-24,0.0,325.6470025634766,
2430,2023-10-25,0.0,326.023203125,
2431,2023-10-26,0.0,326.1730035400391,
2432,2023-10-27,0.0,326.43160339355467,
2433,2023-10-30,0.0,326.848203125,
2434,2023-10-31,1.0,327.172802734375,306.0774004364014
2435,2023-11-01,1.0,327.64500305175784,306.60600044250486
2436,2023-11-02,1.0,328.0714031982422,307.168550491333
2437,2023-11-03,1.0,328.7280029296875,307.77290046691894
2438,2023-11-06,1.0,329.39900268554686,308.3544504547119
2439,2023-11-07,1.0,330.1356024169922,308.94420043945314
2440,2023-11-08,1.0,330.83140258789064,309.55000053405763
2441,2023-11-09,1.0,331.46940246582034,310.15040054321287
2442,2023-11-10,1.0,332.3076025390625,310.75875061035157
2443,2023-11-13,1.0,333.06800231933596,311.3513505554199
2444,2023-11-14,1.0,333.80240234375,311.98915046691894
2445,2023-11-15,1.0,334.53820251464845,312.59845054626464
2446,2023-11-16,1.0,335.4634027099609,313.2155506134033
2447,2023-11-17,1.0,336.1750030517578,313.7418006134033
2448,2023-11-20,1.0,336.96500305175783,314.33725059509277
2449,2023-11-21,1.0,337.79100341796874,314.9187506866455
2450,2023-11-22,1.0,338.6268035888672,315.4702007293701
2451,2023-11-24,1.0,339.4014031982422,316.0237006378174
2452,2023-11-27,1.0,340.36920288085935,316.59865058898924
2453,2023-11-28,1.0,341.44200317382814,317.19665061950684
2454,2023-11-29,1.0,342.44600341796877,317.7343006134033
2455,2023-11-30,1.0,343.6088037109375,318.2680005645752
2456,2023-12-01,1.0,344.7084039306641,318.7939505767822
2457,2023-12-04,1.0,345.7510040283203,319.328900680542
2458,2023-12-05,1.0,346.8506036376953,319.9012006378174
2459,2023-12-06,1.0,347.98380310058593,320.4818505859375
2460,2023-12-07,1.0,349.1470031738281,321.07905067443846
2461,2023-12-08,1.0,350.35880310058593,321.6763507080078
2462,2023-12-11,1.0,351.4698028564453,322.2867506408691
2463,2023-12-12,1.0,352.5214031982422,322.90785064697263
2464,2023-12-13,1.0,353.7410028076172,323.5326006317139
2465,2023-12-14,1.0,354.68040283203123,324.13090057373046
2466,2023-12-15,1.0,355.7078033447266,324.72900062561035
2467,2023-12-18,1.0,356.61560302734375,325.3158006286621
2468,2023-12-19,1.0,357.4844030761719,325.8977507019043
2469,2023-12-20,1.0,358.32900268554687,326.4801007080078
2470,2023-12-21,1.0,359.15140258789063,327.0793007659912
2471,2023-12-22,1.0,360.0198022460938,327.6906006622314
2472,2023-12-26,1.0,360.9584020996094,328.3209506988525
2473,2023-12-27,1.0,361.787001953125,328.9217007446289
2474,2023-12-28,1.0,362.6514019775391,329.4941506958008
2475,2023-12-29,1.0,363.57000244140625,330.04715072631836
2476,2024-01-02,1.0,364.36100219726563,330.52050064086916
2477,2024-01-03,1.0,365.23960205078123,330.9763507080078
2478,2024-01-04,1.0,366.012001953125,331.4549006652832
2479,2024-01-05,1.0,366.75640197753904,331.92475067138673
2480,2024-01-08,1.0,367.4368017578125,332.43675064086915
2481,2024-01-09,1.0,368.39480163574217,332.9274006652832
2482,2024-01-10,1.0,369.45400146484377,333.43840057373046
2483,2024-01-11,1.0,370.4004016113281,333.97965057373045
2484,2024-01-12,1.0,371.40760192871096,334.54585052490233
2485,2024-01-16,1.0,372.2916015625,335.0946504211426
2486,2024-01-17,1.0,373.1146014404297,335.62175048828124
2487,2024-01-18,1.0,373.9360015869141,336.1496005249023
