,Date,signal,short_mavg,long_mavg,momentum,vwap
2375,2023-08-08,0.0,,,,
2376,2023-08-09,0.0,,,,179.21666971842447
2377,2023-08-10,0.0,,,,178.97804406722284
2378,2023-08-11,0.0,,,,178.9168326294269
2379,2023-08-14,1.0,,,-0.339996337890625,178.6371661841532
2380,2023-08-15,0.0,,,-0.7400054931640625,178.6658339786213
2381,2023-08-16,0.0,,,-1.399993896484375,178.57477689445415
2382,2023-08-17,0.0,,,-3.7899932861328125,178.40029087304478
2383,2023-08-18,0.0,,,-4.970001220703125,177.88362678992937
2384,2023-08-21,0.0,,,-1.6100006103515625,177.38694493063744
2385,2023-08-22,1.0,,,0.6599884033203125,177.20342462173886
2386,2023-08-23,1.0,,,7.1199951171875,177.192621652352
2387,2023-08-24,0.0,,,1.8899993896484375,177.45239238654702
2388,2023-08-25,1.0,,,2.7700042724609375,177.48235860605556
2389,2023-08-28,1.0,,,2.9600067138671875,177.50847949919424
2390,2023-08-29,1.0,,,3.0,177.63466925560013
2391,2023-08-30,1.0,,,11.269989013671903,177.96286862301886
2392,2023-08-31,1.0,,,9.259994506835938,178.55543124127735
2393,2023-09-01,1.0,,,9.270004272460938,179.1620236344141
2394,2023-09-05,1.0,,,5.5800018310546875,179.6183520245721
2395,2023-09-06,1.0,,,-4.739990234375057,180.02582142592348
2396,2023-09-07,0.0,,,-10.30999755859375,180.3416118175151
2397,2023-09-08,0.0,,,-11.280014038085938,179.98950342398368
2398,2023-09-11,0.0,,,-10.339996337890625,179.92695907487868
2399,2023-09-12,0.0,,,-6.610000610351534,179.8871295621952
2400,2023-09-13,0.0,,,-3.3499908447265625,179.71386650556246
2401,2023-09-14,0.0,,,-2.4399871826171875,179.4659369006943
2402,2023-09-15,0.0,,,-4.350006103515625,179.30206668888994
2403,2023-09-18,0.0,,,1.6699981689453125,179.03540520524018
2404,2023-09-19,1.0,,,4.8600006103515625,178.99033850744527
2405,2023-09-20,0.0,,,-0.25,178.9796015299052
2406,2023-09-21,0.0,,,-1.0800018310546875,178.91431741302915
2407,2023-09-22,0.0,,,-3.1800079345703125,178.77846210773194
2408,2023-09-25,0.0,,,-2.9900054931640625,178.6806799380696
2409,2023-09-26,0.0,,,-3.529998779296875,178.6146257054474
2410,2023-09-27,0.0,,,-3.5,178.44213220480256
2411,2023-09-28,0.0,,,-4.0999908447265625,178.21001153728864
2412,2023-09-29,0.0,,,-4.8699951171875,178.00725783178657
2413,2023-10-02,0.0,,,1.7899932861328125,177.86155462326508
2414,2023-10-03,0.0,,,1.970001220703125,177.75358405633764
2415,2023-10-04,0.0,,,2.970001220703125,177.64062032388492
2416,2023-10-05,0.0,,,3.6999969482421875,177.53923044999817
2417,2023-10-06,1.0,,,3.7400054931640625,177.4773372211993
