,Date,signal,short_mavg,long_mavg,momentum,vwap
2313,2023-05-09,0.0,,,,
2314,2023-05-10,1.0,,,,172.30333455403647
2315,2023-05-11,1.0,,,,172.76978762318942
2316,2023-05-12,0.0,,,,173.01426604128034
2317,2023-05-15,0.0,,,0.3000030517578125,172.90385741758874
2318,2023-05-16,0.0,,,-1.489990234375,172.79852367153086
2319,2023-05-17,0.0,,,-1.05999755859375,172.72739751610155
2320,2023-05-18,1.0,,,2.4799957275390625,172.60252658031627
2321,2023-05-19,1.0,,,3.089996337890625,172.88100270629232
2322,2023-05-22,1.0,,,2.1299896240234375,173.2032786819569
2323,2023-05-23,0.0,,,-1.1300048828125,173.2837699471216
2324,2023-05-24,0.0,,,-3.2100067138671875,173.17146896393763
2325,2023-05-25,0.0,,,-2.1699981689453125,173.0511518201787
2326,2023-05-26,1.0,,,1.2299957275390625,173.03462001510147
2327,2023-05-30,1.0,,,5.7400054931640625,173.16997886274044
2328,2023-05-31,1.0,,,5.410003662109375,173.4981070490451
2329,2023-06-01,1.0,,,7.0999908447265625,173.99571469383204
2330,2023-06-02,1.0,,,5.5200042724609375,174.3709344015317
2331,2023-06-05,1.0,,,2.279998779296875,174.76487703387508
2332,2023-06-06,1.0,,,1.9600067138671875,175.43328783801294
2333,2023-06-07,1.0,,,-2.269989013671875,175.62551550872485
2334,2023-06-08,1.0,,,-0.3799896240234375,175.7834958269153
2335,2023-06-09,1.0,,,1.3800048828125,175.9331511924634
2336,2023-06-12,1.0,,,4.579986572265625,176.1283075802848
2337,2023-06-13,1.0,,,5.489990234375,176.39177434968187
2338,2023-06-14,1.0,,,3.3799896240234375,176.65410890845783
2339,2023-06-15,1.0,,,5.049987792968722,176.91389427634672
2340,2023-06-16,1.0,,,1.1300048828125,177.26924001886746
2341,2023-06-20,1.0,,,1.699996948242159,177.76154245082222
2342,2023-06-21,1.0,,,0.010009765625,177.9760841877024
2343,2023-06-22,1.0,,,0.9900054931640909,178.14423681347216
2344,2023-06-23,1.0,,,1.7599945068359375,178.3626606822657
2345,2023-06-26,1.0,,,0.26000976562505684,178.59075179705286
2346,2023-06-27,1.0,,,4.0999908447265625,178.78068535398597
2347,2023-06-28,1.0,,,2.25,179.001615683928
2348,2023-06-29,1.0,,,2.9100036621094034,179.2524774960902
2349,2023-06-30,1.0,,,8.699996948242159,179.48259500096685
2350,2023-07-03,1.0,,,4.4000091552734375,180.02536492079366
2351,2023-07-05,1.0,,,2.0800018310546875,180.2076653690316
2352,2023-07-06,1.0,,,2.2200012207030966,180.44783735930014
2353,2023-07-07,1.0,,,-3.290008544921875,180.65681307452422
2354,2023-07-10,1.0,,,-3.850006103515625,180.86878301200255
2355,2023-07-11,1.0,,,-3.25,181.0616156735812
2356,2023-07-12,1.0,,,-2.039993286132784,181.19451592169077
2357,2023-07-13,1.0,,,-0.1399993896484375,181.40858027997382
2358,2023-07-14,1.0,,,2.0800018310546875,181.55692570002364
2359,2023-07-17,1.0,,,5.910003662109403,181.70124704770322
2360,2023-07-18,1.0,,,3.959991455078068,181.92573981938872
2361,2023-07-19,1.0,,,4.560012817382784,182.1348331722085
2362,2023-07-20,1.0,182.7826007080078,,2.44000244140625,182.52024898331607
2363,2023-07-21,1.0,183.18600067138672,,-2.050003051757841,182.7639177526649
2364,2023-07-24,1.0,183.56980072021486,,-0.9799957275390341,183.01176115613762
2365,2023-07-25,1.0,183.9672006225586,,-1.4800109863280966,183.17101709370746
2366,2023-07-26,1.0,184.4058004760742,,1.3699951171875,183.30270020792685
2367,2023-07-27,1.0,184.8288003540039,,1.279998779296875,183.47866619556706
2368,2023-07-28,1.0,185.30400024414064,,3.0800018310546875,183.64660990746586
2369,2023-07-31,1.0,185.77920013427735,,2.8300018310546875,183.8310094863916
2370,2023-08-01,1.0,186.19040008544923,,1.1100006103515625,183.98173043547706
2371,2023-08-02,1.0,186.53880004882814,,-0.6399993896484375,184.11298081851308
2372,2023-08-03,1.0,186.8782000732422,,-4.660003662109375,184.25447252618414
2373,2023-08-04,0.0,187.08680023193358,,-14.459991455078097,184.38730876040475
2374,2023-08-07,0.0,187.22700042724608,,-16.759994506835938,184.36614650446117
2375,2023-08-08,0.0,187.36320037841796,,-12.779998779296875,184.2386324197622
2376,2023-08-09,0.0,187.41840057373048,,-12.979995727539062,184.14348542233796
2377,2023-08-10,0.0,187.43180053710938,,-4.020004272460966,184.05336115676806
2378,2023-08-11,0.0,187.44260040283203,,-1.0600128173828125,183.97521206029236
2379,2023-08-14,0.0,187.43000061035156,,-0.339996337890625,183.88749444601342
2380,2023-08-15,0.0,187.36000061035156,,-0.7400054931640625,183.829104870291
2381,2023-08-16,0.0,187.29980072021485,,-1.399993896484375,183.76270858362602
2382,2023-08-17,0.0,187.1956005859375,,-3.7899932861328125,183.6833338491089
2383,2023-08-18,0.0,187.1290005493164,,-4.970001220703125,183.53794631803032
2384,2023-08-21,0.0,187.03440032958986,,-1.6100006103515625,183.39023388311978
2385,2023-08-22,0.0,186.9598001098633,,0.6599884033203125,183.29710283358668
2386,2023-08-23,0.0,186.90640014648437,,7.1199951171875,183.23296178238903
2387,2023-08-24,0.0,186.76780029296876,,1.8899993896484375,183.19611860245692
2388,2023-08-25,0.0,186.66100036621094,,2.7700042724609375,183.12598958384498
2389,2023-08-28,0.0,186.54460052490234,,2.9600067138671875,183.0623272202928
2390,2023-08-29,1.0,186.52860046386718,,3.0,183.02884041023182
2391,2023-08-30,1.0,186.58140045166016,,11.269989013671903,183.02654075915254
