,Cash,Position,pnl,g_sl,g_tp,close,no_trades,no_wins
279,10000,0.0,0,0,0,101,0.0,0.0
280,10000,0.0,0,0,0,100,0.0,0.0
281,10000,0.0,0,0,0,101,0.0,0.0
282,10000,0.0,0,0,0,101,0.0,0.0
283,10000,0.0,0,0,0,100,0.0,0.0
284,10000,0.0,0,0,0,100,0.0,0.0
285,10000,0.0,0,0,0,99,0.0,0.0
286,10000,0.0,0,0,0,100,0.0,0.0
287,10000,0.0,0,0,0,99,0.0,0.0
288,10000,0.0,0,0,0,98,0.0,0.0
289,10000,0.0,0,0,0,97,0.0,0.0
290,10000,0.0,0,0,0,98,0.0,0.0
291,10000,0.0,0,0,0,98,0.0,0.0
292,10000,0.0,0,0,0,99,0.0,0.0
293,10000,0.0,0,0,0,98,0.0,0.0
294,10000,0.0,0,0,0,97,0.0,0.0
295,10000,0.0,0,0,0,98,0.0,0.0
296,10000,0.0,0,0,0,98,0.0,0.0
297,10000,0.0,0,0,0,100,0.0,0.0
298,10000,0.0,0,0,0,99,0.0,0.0
299,10000,0.0,0,0,0,100,0.0,0.0
300,10000,0.0,0,0,0,99,0.0,0.0
301,10000,0.0,0,0,0,99,0.0,0.0
302,10000,0.0,0,0,0,99,0.0,0.0
303,10000,0.0,0,0,0,99,0.0,0.0
304,10000,0.0,0,0,0,97,0.0,0.0
305,10000,0.0,0,0,0,97,0.0,0.0
306,10000,0.0,0,0,0,98,0.0,0.0
307,10000,0.0,0,0,0,98,0.0,0.0
308,10000,0.0,0,0,0,98,0.0,0.0
309,10000,0.0,0,0,0,98,0.0,0.0
310,10000,0.0,0,0,0,97,0.0,0.0
311,10000,0.0,0,0,0,98,0.0,0.0
312,10000,0.0,0,0,0,99,0.0,0.0
313,10000,0.0,0,0,0,100,0.0,0.0
314,10000,0.0,0,0,0,99,0.0,0.0
315,10000,0.0,0,0,0,100,0.0,0.0
316,10000,0.0,0,0,0,101,0.0,0.0
317,10000,0.0,0,0,0,100,0.0,0.0
318,10000,0.0,0,0,0,100,0.0,0.0
319,10000,0.0,0,0,0,100,0.0,0.0
320,10000,0.0,0,0,0,100,0.0,0.0
321,10000,0.0,0,0,0,100,0.0,0.0
322,10000,0.0,0,0,0,99,0.0,0.0
323,10000,0.0,0,0,0,98,0.0,0.0
324,10000,0.0,0,0,0,99,0.0,0.0
325,10000,0.0,0,0,0,99,0.0,0.0
326,10000,0.0,0,0,0,99,0.0,0.0
327,10000,0.0,0,0,0,100,0.0,0.0
328,10000,0.0,0,0,0,100,0.0,0.0
329,10000,0.0,0,0,0,99,0.0,0.0
330,10000,0.0,0,0,0,100,0.0,0.0
331,10000,0.0,0,0,0,99,0.0,0.0
332,10000,0.0,0,0,0,98,0.0,0.0
333,10000,0.0,0,0,0,99,0.0,0.0
334,10000,0.0,0,0,0,99,0.0,0.0
335,10000,0.0,0,0,0,98,0.0,0.0
336,10000,0.0,0,0,0,98,0.0,0.0
337,10000,0.0,0,0,0,98,0.0,0.0
338,10000,0.0,0,0,0,99,0.0,0.0
339,10000,0.0,0,0,0,99,0.0,0.0
340,10000,0.0,0,0,0,99,0.0,0.0
341,10000,0.0,0,0,0,98,0.0,0.0
342,10000,0.0,0,0,0,95,0.0,0.0
343,10000,0.0,0,0,0,92,0.0,0.0
344,10000,0.0,0,0,0,90,0.0,0.0
345,10000,0.0,0,0,0,95,0.0,0.0
346,10000,0.0,0,0,0,96,0.0,0.0
347,10000,0.0,0,0,0,95,0.0,0.0
348,10000,0.0,0,0,0,93,0.0,0.0
349,10000,0.0,0,0,0,92,0.0,0.0
350,10000,0.0,0,0,0,93,0.0,0.0
351,10000,0.0,0,0,0,92,0.0,0.0
352,10000,0.0,0,0,0,91,0.0,0.0
353,10000,0.0,0,0,0,93,0.0,0.0
354,10000,0.0,0,0,0,92,0.0,0.0
355,10000,0.0,0,0,0,92,0.0,0.0
356,10000,0.0,0,0,0,92,0.0,0.0
357,10000,0.0,0,0,0,93,0.0,0.0
358,10000,0.0,0,0,0,94,0.0,0.0
359,10000,0.0,0,0,0,94,0.0,0.0
360,10000,0.0,0,0,0,94,0.0,0.0
361,10000,0.0,0,0,0,93,0.0,0.0
362,10000,0.0,0,0,0,93,0.0,0.0
363,10000,0.0,0,0,0,93,0.0,0.0
364,10000,0.0,0,0,0,92,0.0,0.0
365,10000,0.0,0,0,0,92,0.0,0.0
366,10000,0.0,0,0,0,91,0.0,0.0
367,10000,0.0,0,0,0,91,0.0,0.0
368,10000,0.0,0,0,0,93,0.0,0.0
369,10000,0.0,0,0,0,93,0.0,0.0
370,10000,0.0,0,0,0,93,0.0,0.0
371,10000,0.0,0,0,0,93,0.0,0.0
372,10000,0.0,0,0,0,94,0.0,0.0
373,10000,0.0,0,0,0,93,0.0,0.0
374,10000,0.0,0,0,0,94,0.0,0.0
375,10000,0.0,0,0,0,95,0.0,0.0
376,10000,0.0,0,0,0,95,0.0,0.0
377,10000,0.0,0,0,0,95,0.0,0.0
378,10000,0.0,0,0,0,95,0.0,0.0
379,10000,0.0,0,0,0,94,0.0,0.0
380,10000,0.0,0,0,0,97,0.0,0.0
381,10000,0.0,0,0,0,98,0.0,0.0
382,10000,0.0,0,0,0,97,0.0,0.0
383,10000,0.0,0,0,0,97,0.0,0.0
384,9902,1.0,0,93,105,97,0.0,0.0
385,9902,0.0,0,93,105,99,0.0,0.0
386,9902,0.0,0,93,105,100,0.0,0.0
387,9902,0.0,0,93,105,99,0.0,0.0
388,9902,0.0,0,93,105,100,0.0,0.0
389,9902,0.0,0,93,105,100,0.0,0.0
390,9902,0.0,0,93,105,101,0.0,0.0
391,9902,0.0,0,93,105,101,0.0,0.0
392,9902,0.0,0,93,105,102,0.0,0.0
393,9902,0.0,0,93,105,101,0.0,0.0
394,9902,0.0,0,93,105,101,0.0,0.0
395,9902,0.0,0,93,105,102,0.0,0.0
396,9902,0.0,0,93,105,101,0.0,0.0
397,9902,0.0,0,93,105,100,0.0,0.0
398,9902,0.0,0,93,105,101,0.0,0.0
399,9902,0.0,0,93,105,101,0.0,0.0
400,9902,0.0,0,93,105,100,0.0,0.0
401,9902,0.0,0,93,105,99,0.0,0.0
402,9902,0.0,0,93,105,101,0.0,0.0
403,9902,0.0,0,93,105,101,0.0,0.0
404,9902,0.0,0,93,105,102,0.0,0.0
405,9902,0.0,0,93,105,102,0.0,0.0
406,9902,0.0,0,93,105,102,0.0,0.0
407,9902,0.0,0,93,105,102,0.0,0.0
408,9902,0.0,0,93,105,102,0.0,0.0
409,9902,0.0,0,93,105,101,0.0,0.0
410,9902,0.0,0,93,105,102,0.0,0.0
411,9902,0.0,0,93,105,101,0.0,0.0
412,9902,0.0,0,93,105,102,0.0,0.0
413,9902,0.0,0,93,105,102,0.0,0.0
414,9902,0.0,0,93,105,100,0.0,0.0
415,9902,0.0,0,93,105,102,0.0,0.0
416,9902,0.0,0,93,105,103,0.0,0.0
417,9902,0.0,0,93,105,102,0.0,0.0
418,9902,0.0,0,93,105,102,0.0,0.0
419,9902,0.0,0,93,105,102,0.0,0.0
420,9902,0.0,0,93,105,101,0.0,0.0
421,9902,0.0,0,93,105,102,0.0,0.0
422,9902,0.0,0,93,105,104,0.0,0.0
423,9902,0.0,0,93,105,105,0.0,0.0
424,9902,0.0,0,93,105,103,0.0,0.0
425,9902,0.0,0,93,105,101,0.0,0.0
426,9902,0.0,0,93,105,101,0.0,0.0
427,9902,0.0,0,93,105,102,0.0,0.0
428,9902,0.0,0,93,105,103,0.0,0.0
429,9902,0.0,0,93,105,103,0.0,0.0
430,9902,0.0,0,93,105,103,0.0,0.0
431,9902,0.0,0,93,105,104,0.0,0.0
432,9902,0.0,0,93,105,103,0.0,0.0
433,9902,0.0,0,93,105,102,0.0,0.0
434,9902,0.0,0,93,105,100,0.0,0.0
435,9902,0.0,0,93,105,100,0.0,0.0
436,9902,0.0,0,93,105,100,0.0,0.0
437,9902,0.0,0,93,105,99,0.0,0.0
438,9902,0.0,0,93,105,98,0.0,0.0
439,9902,0.0,0,93,105,97,0.0,0.0
440,9902,0.0,0,93,105,98,0.0,0.0
441,9902,0.0,0,93,105,97,0.0,0.0
442,9902,0.0,0,93,105,98,0.0,0.0
443,9902,0.0,0,93,105,97,0.0,0.0
444,9902,0.0,0,93,105,97,0.0,0.0
445,9902,0.0,0,93,105,95,0.0,0.0
446,9902,0.0,0,93,105,95,0.0,0.0
447,9902,0.0,0,93,105,96,0.0,0.0
448,9902,0.0,0,93,105,96,0.0,0.0
449,9902,0.0,0,93,105,101,0.0,0.0
450,9902,0.0,0,93,105,102,0.0,0.0
451,9902,0.0,0,93,105,102,0.0,0.0
452,9902,0.0,0,93,105,104,0.0,0.0
453,9902,0.0,0,93,105,104,0.0,0.0
454,9902,0.0,0,93,105,103,0.0,0.0
455,9902,0.0,0,93,105,104,0.0,0.0
456,9902,0.0,0,93,105,103,0.0,0.0
457,9902,0.0,0,93,105,100,0.0,0.0
458,9902,0.0,0,93,105,102,0.0,0.0
459,9902,0.0,0,93,105,101,0.0,0.0
460,9902,0.0,0,93,105,101,0.0,0.0
461,9902,0.0,0,93,105,101,0.0,0.0
462,9902,0.0,0,93,105,101,0.0,0.0
463,9902,0.0,0,93,105,102,0.0,0.0
464,9902,0.0,0,93,105,102,0.0,0.0
465,9902,0.0,0,93,105,104,0.0,0.0
466,9902,0.0,0,93,105,104,0.0,0.0
467,9902,0.0,0,93,105,104,0.0,0.0
468,9902,0.0,0,93,105,104,0.0,0.0
469,9902,0.0,0,93,105,104,0.0,0.0
470,10008,0.0,8,0,0,106,1.0,1.0
471,10008,0.0,8,0,0,105,1.0,1.0
472,10008,0.0,8,0,0,105,1.0,1.0
473,10008,0.0,8,0,0,107,1.0,1.0
474,10008,0.0,8,0,0,107,1.0,1.0
475,10008,0.0,8,0,0,106,1.0,1.0
476,10008,0.0,8,0,0,106,1.0,1.0
477,10008,0.0,8,0,0,106,1.0,1.0
478,10008,0.0,8,0,0,106,1.0,1.0
479,10008,0.0,8,0,0,106,1.0,1.0
480,10008,0.0,8,0,0,107,1.0,1.0
481,10008,0.0,8,0,0,107,1.0,1.0
482,10008,0.0,8,0,0,107,1.0,1.0
483,10008,0.0,8,0,0,107,1.0,1.0
484,10008,0.0,8,0,0,107,1.0,1.0
485,10008,0.0,8,0,0,106,1.0,1.0
486,10008,0.0,8,0,0,107,1.0,1.0
487,10008,0.0,8,0,0,107,1.0,1.0
488,10008,0.0,8,0,0,107,1.0,1.0
489,10008,0.0,8,0,0,108,1.0,1.0
490,10008,0.0,8,0,0,108,1.0,1.0
491,10008,0.0,8,0,0,108,1.0,1.0
492,10008,0.0,8,0,0,109,1.0,1.0
493,10008,0.0,8,0,0,108,1.0,1.0
494,10008,0.0,8,0,0,108,1.0,1.0
495,10008,0.0,8,0,0,109,1.0,1.0
496,10008,0.0,8,0,0,108,1.0,1.0
497,10008,0.0,8,0,0,108,1.0,1.0
498,10008,0.0,8,0,0,109,1.0,1.0
499,10008,0.0,8,0,0,109,1.0,1.0
500,10008,0.0,8,0,0,109,1.0,1.0
501,10008,0.0,8,0,0,108,1.0,1.0
502,10008,0.0,8,0,0,109,1.0,1.0
503,10008,0.0,8,0,0,109,1.0,1.0
504,10008,0.0,8,0,0,109,1.0,1.0
505,10008,0.0,8,0,0,110,1.0,1.0
506,10008,0.0,8,0,0,110,1.0,1.0
507,10008,0.0,8,0,0,112,1.0,1.0
508,10008,0.0,8,0,0,113,1.0,1.0
509,10008,0.0,8,0,0,113,1.0,1.0
510,10008,0.0,8,0,0,113,1.0,1.0
511,10008,0.0,8,0,0,113,1.0,1.0
512,10008,0.0,8,0,0,112,1.0,1.0
513,10008,0.0,8,0,0,112,1.0,1.0
514,10008,0.0,8,0,0,112,1.0,1.0
515,10008,0.0,8,0,0,112,1.0,1.0
516,10008,0.0,8,0,0,112,1.0,1.0
517,10008,0.0,8,0,0,112,1.0,1.0
518,10008,0.0,8,0,0,112,1.0,1.0
519,10008,0.0,8,0,0,112,1.0,1.0
520,10008,0.0,8,0,0,112,1.0,1.0
521,10008,0.0,8,0,0,113,1.0,1.0
522,10008,0.0,8,0,0,114,1.0,1.0
523,10008,0.0,8,0,0,114,1.0,1.0
524,10008,0.0,8,0,0,114,1.0,1.0
525,10008,0.0,8,0,0,113,1.0,1.0
526,10008,0.0,8,0,0,114,1.0,1.0
527,10008,0.0,8,0,0,113,1.0,1.0
528,10008,0.0,8,0,0,113,1.0,1.0
529,10008,0.0,8,0,0,112,1.0,1.0
530,10008,0.0,8,0,0,112,1.0,1.0
531,10008,0.0,8,0,0,112,1.0,1.0
532,10008,0.0,8,0,0,112,1.0,1.0
533,10008,0.0,8,0,0,113,1.0,1.0
534,10008,0.0,8,0,0,112,1.0,1.0
535,10008,0.0,8,0,0,113,1.0,1.0
536,10008,0.0,8,0,0,112,1.0,1.0
537,10008,0.0,8,0,0,112,1.0,1.0
538,10008,0.0,8,0,0,114,1.0,1.0
539,10008,0.0,8,0,0,114,1.0,1.0
540,10008,0.0,8,0,0,115,1.0,1.0
541,10008,0.0,8,0,0,115,1.0,1.0
542,10008,0.0,8,0,0,115,1.0,1.0
543,10008,0.0,8,0,0,117,1.0,1.0
544,10008,0.0,8,0,0,117,1.0,1.0
545,10008,0.0,8,0,0,116,1.0,1.0
546,10008,0.0,8,0,0,117,1.0,1.0
547,10008,0.0,8,0,0,116,1.0,1.0
548,10008,0.0,8,0,0,116,1.0,1.0
549,10008,0.0,8,0,0,115,1.0,1.0
550,10008,0.0,8,0,0,116,1.0,1.0
551,10008,0.0,8,0,0,116,1.0,1.0
552,10008,0.0,8,0,0,116,1.0,1.0
553,10008,0.0,8,0,0,117,1.0,1.0
554,10008,0.0,8,0,0,115,1.0,1.0
555,10008,0.0,8,0,0,116,1.0,1.0
556,10008,0.0,8,0,0,118,1.0,1.0
557,10008,0.0,8,0,0,119,1.0,1.0
558,10008,0.0,8,0,0,121,1.0,1.0
559,10008,0.0,8,0,0,121,1.0,1.0
560,10008,0.0,8,0,0,122,1.0,1.0
561,10008,0.0,8,0,0,122,1.0,1.0
562,10008,0.0,8,0,0,122,1.0,1.0
563,10008,0.0,8,0,0,122,1.0,1.0
564,10008,0.0,8,0,0,122,1.0,1.0
565,10008,0.0,8,0,0,122,1.0,1.0
566,10008,0.0,8,0,0,123,1.0,1.0
567,10008,0.0,8,0,0,123,1.0,1.0
568,10008,0.0,8,0,0,123,1.0,1.0
569,10008,0.0,8,0,0,123,1.0,1.0
570,10008,0.0,8,0,0,125,1.0,1.0
571,10008,0.0,8,0,0,125,1.0,1.0
572,10008,0.0,8,0,0,125,1.0,1.0
573,10008,0.0,8,0,0,125,1.0,1.0
574,10008,0.0,8,0,0,124,1.0,1.0
575,10008,0.0,8,0,0,125,1.0,1.0
576,10008,0.0,8,0,0,124,1.0,1.0
577,10008,0.0,8,0,0,124,1.0,1.0
578,10008,0.0,8,0,0,125,1.0,1.0
579,10008,0.0,8,0,0,125,1.0,1.0
580,10008,0.0,8,0,0,124,1.0,1.0
581,10008,0.0,8,0,0,123,1.0,1.0
582,10008,0.0,8,0,0,123,1.0,1.0
583,10008,0.0,8,0,0,124,1.0,1.0
584,10008,0.0,8,0,0,123,1.0,1.0
585,10008,0.0,8,0,0,123,1.0,1.0
586,10008,0.0,8,0,0,123,1.0,1.0
587,10008,0.0,8,0,0,123,1.0,1.0
588,10008,0.0,8,0,0,123,1.0,1.0
589,10008,0.0,8,0,0,122,1.0,1.0
590,10008,0.0,8,0,0,120,1.0,1.0
591,10008,0.0,8,0,0,121,1.0,1.0
592,10008,0.0,8,0,0,120,1.0,1.0
593,10008,0.0,8,0,0,119,1.0,1.0
594,10008,0.0,8,0,0,119,1.0,1.0
595,10008,0.0,8,0,0,119,1.0,1.0
596,10008,0.0,8,0,0,118,1.0,1.0
597,10008,0.0,8,0,0,118,1.0,1.0
598,10008,0.0,8,0,0,119,1.0,1.0
599,10008,0.0,8,0,0,119,1.0,1.0
600,10008,0.0,8,0,0,119,1.0,1.0
601,10008,0.0,8,0,0,119,1.0,1.0
602,10008,0.0,8,0,0,119,1.0,1.0
603,10008,0.0,8,0,0,119,1.0,1.0
604,10008,0.0,8,0,0,119,1.0,1.0
605,10008,0.0,8,0,0,119,1.0,1.0
606,10008,0.0,8,0,0,119,1.0,1.0
607,10008,0.0,8,0,0,118,1.0,1.0
608,10008,0.0,8,0,0,119,1.0,1.0
609,10008,0.0,8,0,0,117,1.0,1.0
610,10008,0.0,8,0,0,117,1.0,1.0
611,10008,0.0,8,0,0,118,1.0,1.0
612,10008,0.0,8,0,0,118,1.0,1.0
613,10008,0.0,8,0,0,117,1.0,1.0
614,10008,0.0,8,0,0,117,1.0,1.0
615,10008,0.0,8,0,0,118,1.0,1.0
616,10008,0.0,8,0,0,119,1.0,1.0
617,10008,0.0,8,0,0,118,1.0,1.0
618,10008,0.0,8,0,0,117,1.0,1.0
619,10008,0.0,8,0,0,119,1.0,1.0
620,10008,0.0,8,0,0,119,1.0,1.0
621,10008,0.0,8,0,0,117,1.0,1.0
622,10008,0.0,8,0,0,118,1.0,1.0
623,10008,0.0,8,0,0,118,1.0,1.0
624,10008,0.0,8,0,0,118,1.0,1.0
625,10008,0.0,8,0,0,119,1.0,1.0
626,10008,0.0,8,0,0,118,1.0,1.0
627,10008,0.0,8,0,0,119,1.0,1.0
628,10008,0.0,8,0,0,119,1.0,1.0
629,10008,0.0,8,0,0,117,1.0,1.0
630,10008,0.0,8,0,0,117,1.0,1.0
631,10008,0.0,8,0,0,118,1.0,1.0
632,10008,0.0,8,0,0,117,1.0,1.0
633,10008,0.0,8,0,0,118,1.0,1.0
634,10008,0.0,8,0,0,115,1.0,1.0
635,10008,0.0,8,0,0,114,1.0,1.0
636,10008,0.0,8,0,0,114,1.0,1.0
637,10008,0.0,8,0,0,113,1.0,1.0
638,10008,0.0,8,0,0,113,1.0,1.0
639,10008,0.0,8,0,0,113,1.0,1.0
640,10008,0.0,8,0,0,114,1.0,1.0
641,10008,0.0,8,0,0,115,1.0,1.0
642,10008,0.0,8,0,0,115,1.0,1.0
643,10008,0.0,8,0,0,115,1.0,1.0
644,10008,0.0,8,0,0,115,1.0,1.0
645,10008,0.0,8,0,0,114,1.0,1.0
646,10008,0.0,8,0,0,115,1.0,1.0
647,10008,0.0,8,0,0,115,1.0,1.0
648,10008,0.0,8,0,0,116,1.0,1.0
649,10008,0.0,8,0,0,117,1.0,1.0
650,10008,0.0,8,0,0,120,1.0,1.0
651,10008,0.0,8,0,0,119,1.0,1.0
652,10008,0.0,8,0,0,118,1.0,1.0
653,10008,0.0,8,0,0,116,1.0,1.0
654,10008,0.0,8,0,0,116,1.0,1.0
655,10008,0.0,8,0,0,116,1.0,1.0
656,10008,0.0,8,0,0,116,1.0,1.0
657,10008,0.0,8,0,0,115,1.0,1.0
658,10008,0.0,8,0,0,115,1.0,1.0
659,10008,0.0,8,0,0,112,1.0,1.0
660,10008,0.0,8,0,0,113,1.0,1.0
661,10008,0.0,8,0,0,114,1.0,1.0
662,10008,0.0,8,0,0,113,1.0,1.0
663,10008,0.0,8,0,0,112,1.0,1.0
664,10008,0.0,8,0,0,111,1.0,1.0
665,10008,0.0,8,0,0,111,1.0,1.0
666,10008,0.0,8,0,0,111,1.0,1.0
667,10008,0.0,8,0,0,111,1.0,1.0
668,10008,0.0,8,0,0,112,1.0,1.0
669,10008,0.0,8,0,0,111,1.0,1.0
670,10008,0.0,8,0,0,110,1.0,1.0
671,10008,0.0,8,0,0,112,1.0,1.0
672,10008,0.0,8,0,0,115,1.0,1.0
673,10008,0.0,8,0,0,115,1.0,1.0
674,10008,0.0,8,0,0,114,1.0,1.0
675,10008,0.0,8,0,0,115,1.0,1.0
676,10008,0.0,8,0,0,115,1.0,1.0
677,10008,0.0,8,0,0,116,1.0,1.0
678,10008,0.0,8,0,0,115,1.0,1.0
679,10008,0.0,8,0,0,115,1.0,1.0
680,10008,0.0,8,0,0,115,1.0,1.0
681,10008,0.0,8,0,0,115,1.0,1.0
682,10008,0.0,8,0,0,115,1.0,1.0
683,10008,0.0,8,0,0,115,1.0,1.0
684,10008,0.0,8,0,0,115,1.0,1.0
685,10008,0.0,8,0,0,115,1.0,1.0
686,10008,0.0,8,0,0,115,1.0,1.0
687,10008,0.0,8,0,0,115,1.0,1.0
688,10008,0.0,8,0,0,116,1.0,1.0
689,10008,0.0,8,0,0,116,1.0,1.0
690,10008,0.0,8,0,0,116,1.0,1.0
691,9891,1.0,8,112,124,116,1.0,1.0
692,9891,0.0,8,112,124,114,1.0,1.0
693,9891,0.0,8,112,124,114,1.0,1.0
694,9891,0.0,8,112,124,114,1.0,1.0
695,9891,0.0,8,112,124,114,1.0,1.0
696,9891,0.0,8,112,124,114,1.0,1.0
697,9891,0.0,8,112,124,114,1.0,1.0
698,9891,0.0,8,112,124,114,1.0,1.0
699,9891,0.0,8,112,124,113,1.0,1.0
700,10004,0.0,4,0,0,111,2.0,1.0
701,10004,0.0,4,0,0,112,2.0,1.0
702,10004,0.0,4,0,0,111,2.0,1.0
703,10004,0.0,4,0,0,113,2.0,1.0
704,10004,0.0,4,0,0,113,2.0,1.0
705,10004,0.0,4,0,0,113,2.0,1.0
706,10004,0.0,4,0,0,113,2.0,1.0
707,10004,0.0,4,0,0,113,2.0,1.0
708,10004,0.0,4,0,0,113,2.0,1.0
709,10004,0.0,4,0,0,113,2.0,1.0
710,10004,0.0,4,0,0,113,2.0,1.0
711,10004,0.0,4,0,0,113,2.0,1.0
712,10004,0.0,4,0,0,114,2.0,1.0
713,10004,0.0,4,0,0,115,2.0,1.0
714,10004,0.0,4,0,0,115,2.0,1.0
715,10004,0.0,4,0,0,116,2.0,1.0
716,10004,0.0,4,0,0,117,2.0,1.0
717,10004,0.0,4,0,0,118,2.0,1.0
718,10004,0.0,4,0,0,118,2.0,1.0
719,10004,0.0,4,0,0,119,2.0,1.0
720,10004,0.0,4,0,0,119,2.0,1.0
721,10004,0.0,4,0,0,121,2.0,1.0
722,10004,0.0,4,0,0,122,2.0,1.0
723,10004,0.0,4,0,0,122,2.0,1.0
724,10004,0.0,4,0,0,122,2.0,1.0
725,10004,0.0,4,0,0,123,2.0,1.0
726,10004,0.0,4,0,0,123,2.0,1.0
727,10004,0.0,4,0,0,123,2.0,1.0
728,10004,0.0,4,0,0,123,2.0,1.0
729,10004,0.0,4,0,0,123,2.0,1.0
730,10004,0.0,4,0,0,124,2.0,1.0
731,10004,0.0,4,0,0,125,2.0,1.0
732,10004,0.0,4,0,0,126,2.0,1.0
733,10004,0.0,4,0,0,126,2.0,1.0
734,10004,0.0,4,0,0,127,2.0,1.0
735,10004,0.0,4,0,0,128,2.0,1.0
736,10004,0.0,4,0,0,128,2.0,1.0
737,10004,0.0,4,0,0,128,2.0,1.0
738,10004,0.0,4,0,0,128,2.0,1.0
