,Cash,Position,pnl,g_sl,g_tp,close,amount,multiplier,no_trades,no_wins
246,1000.0,0.0,0.0,0.0,0.0,41.53,0.0,0.0,0.0,0.0
247,1000.0,0.0,0.0,0.0,0.0,41.42,0.0,0.0,0.0,0.0
248,1000.0,0.0,0.0,0.0,0.0,41.48,0.0,0.0,0.0,0.0
249,1000.0,0.0,0.0,0.0,0.0,41.72,0.0,0.0,0.0,0.0
250,1000.0,0.0,0.0,0.0,0.0,41.76,0.0,0.0,0.0,0.0
251,1000.0,0.0,0.0,0.0,0.0,41.65,0.0,0.0,0.0,0.0
252,1000.0,0.0,0.0,0.0,0.0,42.26,0.0,0.0,0.0,0.0
253,1000.0,0.0,0.0,0.0,0.0,42.16,0.0,0.0,0.0,0.0
254,1000.0,0.0,0.0,0.0,0.0,41.62,0.0,0.0,0.0,0.0
255,1000.0,0.0,0.0,0.0,0.0,42.91,0.0,0.0,0.0,0.0
256,1000.0,0.0,0.0,0.0,0.0,42.64,0.0,0.0,0.0,0.0
257,1000.0,0.0,0.0,0.0,0.0,42.99,0.0,0.0,0.0,0.0
258,1000.0,0.0,0.0,0.0,0.0,43.34,0.0,0.0,0.0,0.0
259,1000.0,0.0,0.0,0.0,0.0,47.87,0.0,0.0,0.0,0.0
260,1000.0,0.0,0.0,0.0,0.0,48.03,0.0,0.0,0.0,0.0
261,1000.0,0.0,0.0,0.0,0.0,49.16,0.0,0.0,0.0,0.0
262,1000.0,0.0,0.0,0.0,0.0,49.06,0.0,0.0,0.0,0.0
263,1000.0,0.0,0.0,0.0,0.0,48.64,0.0,0.0,0.0,0.0
264,1000.0,0.0,0.0,0.0,0.0,48.66,0.0,0.0,0.0,0.0
265,1000.0,0.0,0.0,0.0,0.0,48.24,0.0,0.0,0.0,0.0
266,1000.0,0.0,0.0,0.0,0.0,47.6,0.0,0.0,0.0,0.0
267,1000.0,0.0,0.0,0.0,0.0,46.28,0.0,0.0,0.0,0.0
268,1000.0,0.0,0.0,0.0,0.0,46.7,0.0,0.0,0.0,0.0
269,1000.0,0.0,0.0,0.0,0.0,47.75,0.0,0.0,0.0,0.0
270,1000.0,0.0,0.0,0.0,0.0,47.37,0.0,0.0,0.0,0.0
271,1000.0,0.0,0.0,0.0,0.0,47.35,0.0,0.0,0.0,0.0
272,1000.0,0.0,0.0,0.0,0.0,47.63,0.0,0.0,0.0,0.0
273,1000.0,0.0,0.0,0.0,0.0,48.72,0.0,0.0,0.0,0.0
274,1000.0,0.0,0.0,0.0,0.0,48.3,0.0,0.0,0.0,0.0
275,1000.0,0.0,0.0,0.0,0.0,48.01,0.0,0.0,0.0,0.0
276,1000.0,0.0,0.0,0.0,0.0,47.58,0.0,0.0,0.0,0.0
277,1000.0,0.0,0.0,0.0,0.0,47.58,0.0,0.0,0.0,0.0
278,1000.0,0.0,0.0,0.0,0.0,47.42,0.0,0.0,0.0,0.0
279,1000.0,0.0,0.0,0.0,0.0,46.9,0.0,0.0,0.0,0.0
280,1000.0,0.0,0.0,0.0,0.0,46.59,0.0,0.0,0.0,0.0
281,0.19,1.0,-999.81,45.23,52.37,47.61,47.61,21.0,0.0,0.0
282,0.19,0.0,-999.81,45.23,52.37,47.45,47.61,21.0,0.0,0.0
283,0.19,0.0,-999.81,45.23,52.37,46.86,47.61,21.0,0.0,0.0
284,0.19,0.0,-999.81,45.23,52.37,47.23,47.61,21.0,0.0,0.0
285,0.19,0.0,-999.81,45.23,52.37,46.92,47.61,21.0,0.0,0.0
286,0.19,0.0,-999.81,45.23,52.37,46.85,47.61,21.0,0.0,0.0
287,0.19,0.0,-999.81,45.23,52.37,46.36,47.61,21.0,0.0,0.0
288,0.19,0.0,-999.81,45.23,52.37,46.14,47.61,21.0,0.0,0.0
289,0.19,0.0,-999.81,45.23,52.37,45.73,47.61,21.0,0.0,0.0
290,0.19,0.0,-999.81,45.23,52.37,45.65,47.61,21.0,0.0,0.0
291,0.19,0.0,-999.81,45.23,52.37,46.61,47.61,21.0,0.0,0.0
292,0.19,0.0,-999.81,45.23,52.37,46.44,47.61,21.0,0.0,0.0
293,0.19,0.0,-999.81,45.23,52.37,45.97,47.61,21.0,0.0,0.0
294,0.19,0.0,-999.81,45.23,52.37,45.48,47.61,21.0,0.0,0.0
295,0.19,0.0,-999.81,45.23,52.37,45.83,47.61,21.0,0.0,0.0
296,0.19,0.0,-999.81,45.23,52.37,45.97,47.61,21.0,0.0,0.0
297,0.19,0.0,-999.81,45.23,52.37,46.72,47.61,21.0,0.0,0.0
298,0.19,0.0,-999.81,45.23,52.37,46.1,47.61,21.0,0.0,0.0
299,0.19,0.0,-999.81,45.23,52.37,46.23,47.61,21.0,0.0,0.0
300,0.19,0.0,-999.81,45.23,52.37,45.91,47.61,21.0,0.0,0.0
301,0.19,0.0,-999.81,45.23,52.37,45.64,47.61,21.0,0.0,0.0
302,0.19,0.0,-999.81,45.23,52.37,45.65,47.61,21.0,0.0,0.0
303,0.19,0.0,-999.81,45.23,52.37,45.26,47.61,21.0,0.0,0.0
304,950.01,0.0,-49.99,0.0,0.0,44.37,0.0,0.0,1.0,0.0
305,950.01,0.0,-49.99,0.0,0.0,44.15,0.0,0.0,1.0,0.0
306,950.01,0.0,-49.99,0.0,0.0,44.45,0.0,0.0,1.0,0.0
307,950.01,0.0,-49.99,0.0,0.0,44.4,0.0,0.0,1.0,0.0
308,950.01,0.0,-49.99,0.0,0.0,44.39,0.0,0.0,1.0,0.0
309,950.01,0.0,-49.99,0.0,0.0,44.3,0.0,0.0,1.0,0.0
310,950.01,0.0,-49.99,0.0,0.0,44.24,0.0,0.0,1.0,0.0
311,950.01,0.0,-49.99,0.0,0.0,44.52,0.0,0.0,1.0,0.0
312,950.01,0.0,-49.99,0.0,0.0,44.61,0.0,0.0,1.0,0.0
313,-50.05,1.0,-1050.05,43.26,50.09,45.54,45.54,21.96,1.0,0.0
314,-50.05,0.0,-1050.05,43.26,50.09,45.62,45.54,21.96,1.0,0.0
315,-50.05,0.0,-1050.05,43.26,50.09,45.76,45.54,21.96,1.0,0.0
316,-50.05,0.0,-1050.05,43.26,50.09,46.66,45.54,21.96,1.0,0.0
317,-50.05,0.0,-1050.05,43.26,50.09,46.62,45.54,21.96,1.0,0.0
318,-50.05,0.0,-1050.05,43.26,50.09,46.92,45.54,21.96,1.0,0.0
319,-50.05,0.0,-1050.05,43.26,50.09,47.28,45.54,21.96,1.0,0.0
320,-50.05,0.0,-1050.05,43.26,50.09,45.54,45.54,21.96,1.0,0.0
321,-50.05,0.0,-1050.05,43.26,50.09,46.11,45.54,21.96,1.0,0.0
322,-50.05,0.0,-1050.05,43.26,50.09,45.94,45.54,21.96,1.0,0.0
323,-50.05,0.0,-1050.05,43.26,50.09,45.35,45.54,21.96,1.0,0.0
324,-50.05,0.0,-1050.05,43.26,50.09,45.34,45.54,21.96,1.0,0.0
325,-50.05,0.0,-1050.05,43.26,50.09,46.29,45.54,21.96,1.0,0.0
326,-50.05,0.0,-1050.05,43.26,50.09,46.88,45.54,21.96,1.0,0.0
327,-50.05,0.0,-1050.05,43.26,50.09,46.7,45.54,21.96,1.0,0.0
328,-50.05,0.0,-1050.05,43.26,50.09,46.81,45.54,21.96,1.0,0.0
329,-50.05,0.0,-1050.05,43.26,50.09,47.54,45.54,21.96,1.0,0.0
330,-50.05,0.0,-1050.05,43.26,50.09,47.58,45.54,21.96,1.0,0.0
331,-50.05,0.0,-1050.05,43.26,50.09,46.62,45.54,21.96,1.0,0.0
332,-50.05,0.0,-1050.05,43.26,50.09,46.74,45.54,21.96,1.0,0.0
333,-50.05,0.0,-1050.05,43.26,50.09,47.33,45.54,21.96,1.0,0.0
334,-50.05,0.0,-1050.05,43.26,50.09,46.41,45.54,21.96,1.0,0.0
335,-50.05,0.0,-1050.05,43.26,50.09,46.74,45.54,21.96,1.0,0.0
336,-50.05,0.0,-1050.05,43.26,50.09,46.73,45.54,21.96,1.0,0.0
337,-50.05,0.0,-1050.05,43.26,50.09,47.0,45.54,21.96,1.0,0.0
338,-50.05,0.0,-1050.05,43.26,50.09,47.32,45.54,21.96,1.0,0.0
339,-50.05,0.0,-1050.05,43.26,50.09,47.27,45.54,21.96,1.0,0.0
340,-50.05,0.0,-1050.05,43.26,50.09,46.61,45.54,21.96,1.0,0.0
341,-50.05,0.0,-1050.05,43.26,50.09,45.66,45.54,21.96,1.0,0.0
342,900.01,0.0,-99.99,0.0,0.0,43.07,0.0,0.0,2.0,0.0
343,900.01,0.0,-99.99,0.0,0.0,41.68,0.0,0.0,2.0,0.0
344,900.01,0.0,-99.99,0.0,0.0,40.47,0.0,0.0,2.0,0.0
345,900.01,0.0,-99.99,0.0,0.0,42.71,0.0,0.0,2.0,0.0
346,900.01,0.0,-99.99,0.0,0.0,43.9,0.0,0.0,2.0,0.0
347,900.01,0.0,-99.99,0.0,0.0,43.93,0.0,0.0,2.0,0.0
348,900.01,0.0,-99.99,0.0,0.0,43.52,0.0,0.0,2.0,0.0
349,900.01,0.0,-99.99,0.0,0.0,41.82,0.0,0.0,2.0,0.0
350,900.01,0.0,-99.99,0.0,0.0,43.36,0.0,0.0,2.0,0.0
351,900.01,0.0,-99.99,0.0,0.0,43.5,0.0,0.0,2.0,0.0
352,900.01,0.0,-99.99,0.0,0.0,42.61,0.0,0.0,2.0,0.0
353,900.01,0.0,-99.99,0.0,0.0,43.89,0.0,0.0,2.0,0.0
354,900.01,0.0,-99.99,0.0,0.0,43.07,0.0,0.0,2.0,0.0
355,900.01,0.0,-99.99,0.0,0.0,43.29,0.0,0.0,2.0,0.0
356,900.01,0.0,-99.99,0.0,0.0,43.48,0.0,0.0,2.0,0.0
357,-99.81,1.0,-1099.81,40.89,47.34,43.04,43.04,23.23,2.0,0.0
358,-99.81,0.0,-1099.81,40.89,47.34,43.98,43.04,23.23,2.0,0.0
359,-99.81,0.0,-1099.81,40.89,47.34,44.3,43.04,23.23,2.0,0.0
360,-99.81,0.0,-1099.81,40.89,47.34,44.25,43.04,23.23,2.0,0.0
361,-99.81,0.0,-1099.81,40.89,47.34,43.48,43.04,23.23,2.0,0.0
362,-99.81,0.0,-1099.81,40.89,47.34,44.11,43.04,23.23,2.0,0.0
363,-99.81,0.0,-1099.81,40.89,47.34,43.9,43.04,23.23,2.0,0.0
364,-99.81,0.0,-1099.81,40.89,47.34,43.87,43.04,23.23,2.0,0.0
365,-99.81,0.0,-1099.81,40.89,47.34,43.91,43.04,23.23,2.0,0.0
366,-99.81,0.0,-1099.81,40.89,47.34,43.94,43.04,23.23,2.0,0.0
367,-99.81,0.0,-1099.81,40.89,47.34,43.29,43.04,23.23,2.0,0.0
368,-99.81,0.0,-1099.81,40.89,47.34,43.44,43.04,23.23,2.0,0.0
369,-99.81,0.0,-1099.81,40.89,47.34,44.26,43.04,23.23,2.0,0.0
370,-99.81,0.0,-1099.81,40.89,47.34,44.61,43.04,23.23,2.0,0.0
371,-99.81,0.0,-1099.81,40.89,47.34,45.57,43.04,23.23,2.0,0.0
372,-99.81,0.0,-1099.81,40.89,47.34,46.63,43.04,23.23,2.0,0.0
373,-99.81,0.0,-1099.81,40.89,47.34,46.75,43.04,23.23,2.0,0.0
374,-99.81,0.0,-1099.81,40.89,47.34,46.8,43.04,23.23,2.0,0.0
375,999.99,0.0,-0.01,0.0,0.0,47.45,0.0,0.0,3.0,1.0
376,999.99,0.0,-0.01,0.0,0.0,47.11,0.0,0.0,3.0,1.0
377,999.99,0.0,-0.01,0.0,0.0,47.0,0.0,0.0,3.0,1.0
378,999.99,0.0,-0.01,0.0,0.0,46.89,0.0,0.0,3.0,1.0
379,999.99,0.0,-0.01,0.0,0.0,46.68,0.0,0.0,3.0,1.0
380,999.99,0.0,-0.01,0.0,0.0,47.01,0.0,0.0,3.0,1.0
381,999.99,0.0,-0.01,0.0,0.0,47.51,0.0,0.0,3.0,1.0
382,999.99,0.0,-0.01,0.0,0.0,47.62,0.0,0.0,3.0,1.0
383,999.99,0.0,-0.01,0.0,0.0,47.77,0.0,0.0,3.0,1.0
384,999.99,0.0,-0.01,0.0,0.0,47.2,0.0,0.0,3.0,1.0
385,999.99,0.0,-0.01,0.0,0.0,48.03,0.0,0.0,3.0,1.0
386,999.99,0.0,-0.01,0.0,0.0,52.87,0.0,0.0,3.0,1.0
387,999.99,0.0,-0.01,0.0,0.0,54.25,0.0,0.0,3.0,1.0
388,999.99,0.0,-0.01,0.0,0.0,53.69,0.0,0.0,3.0,1.0
389,999.99,0.0,-0.01,0.0,0.0,53.98,0.0,0.0,3.0,1.0
390,999.99,0.0,-0.01,0.0,0.0,53.36,0.0,0.0,3.0,1.0
391,999.99,0.0,-0.01,0.0,0.0,52.64,0.0,0.0,3.0,1.0
392,999.99,0.0,-0.01,0.0,0.0,53.24,0.0,0.0,3.0,1.0
393,999.99,0.0,-0.01,0.0,0.0,54.15,0.0,0.0,3.0,1.0
394,999.99,0.0,-0.01,0.0,0.0,54.4,0.0,0.0,3.0,1.0
395,999.99,0.0,-0.01,0.0,0.0,54.38,0.0,0.0,3.0,1.0
396,999.99,0.0,-0.01,0.0,0.0,54.92,0.0,0.0,3.0,1.0
397,999.99,0.0,-0.01,0.0,0.0,54.16,0.0,0.0,3.0,1.0
398,999.99,0.0,-0.01,0.0,0.0,53.51,0.0,0.0,3.0,1.0
399,999.99,0.0,-0.01,0.0,0.0,53.65,0.0,0.0,3.0,1.0
400,999.99,0.0,-0.01,0.0,0.0,53.32,0.0,0.0,3.0,1.0
401,999.99,0.0,-0.01,0.0,0.0,52.84,0.0,0.0,3.0,1.0
402,999.99,0.0,-0.01,0.0,0.0,53.77,0.0,0.0,3.0,1.0
403,999.99,0.0,-0.01,0.0,0.0,52.97,0.0,0.0,3.0,1.0
404,-0.01,1.0,-1000.01,51.16,59.23,53.85,53.85,18.57,3.0,1.0
405,-0.01,0.0,-1000.01,51.16,59.23,53.94,53.85,18.57,3.0,1.0
406,-0.01,0.0,-1000.01,51.16,59.23,54.19,53.85,18.57,3.0,1.0
407,-0.01,0.0,-1000.01,51.16,59.23,54.19,53.85,18.57,3.0,1.0
408,-0.01,0.0,-1000.01,51.16,59.23,54.25,53.85,18.57,3.0,1.0
