,Date,signal,short_mavg,long_mavg
182,2015-01-02,0.0,,
183,2015-01-05,0.0,,
184,2015-01-06,0.0,,
185,2015-01-07,0.0,,
186,2015-01-08,0.0,,
187,2015-01-09,0.0,,
188,2015-01-12,0.0,,
189,2015-01-13,0.0,,
190,2015-01-14,0.0,,
191,2015-01-15,0.0,46.63199996948242,
192,2015-01-16,0.0,46.49700012207031,
193,2015-01-20,0.0,46.49000015258789,
194,2015-01-21,0.0,46.44599990844726,
195,2015-01-22,0.0,46.486000061035156,
196,2015-01-23,0.0,46.547000122070315,
197,2015-01-26,0.0,46.486000061035156,
198,2015-01-27,0.0,46.03900032043457,
199,2015-01-28,0.0,45.61600036621094,
200,2015-01-29,0.0,45.11300048828125,
201,2015-01-30,0.0,44.64600028991699,45.63900012969971
202,2015-02-02,0.0,44.17400016784668,45.335500144958495
203,2015-02-03,0.0,43.70700035095215,45.09850025177002
204,2015-02-04,0.0,43.30700035095215,44.87650012969971
205,2015-02-05,0.0,42.89100036621094,44.688500213623044
206,2015-02-06,0.0,42.42300033569336,44.48500022888184
207,2015-02-09,0.0,41.94700050354004,44.2165002822876
208,2015-02-10,0.0,41.92600059509277,43.98250045776367
209,2015-02-11,0.0,41.91700057983398,43.76650047302246
210,2015-02-12,0.0,42.090000534057616,43.601500511169434
211,2015-02-13,0.0,42.273000717163086,43.45950050354004
212,2015-02-17,0.0,42.61100082397461,43.392500495910646
213,2015-02-18,0.0,42.81100082397461,43.259000587463376
214,2015-02-19,0.0,42.93500099182129,43.12100067138672
215,2015-02-20,1.0,43.0640007019043,42.97750053405762
216,2015-02-23,0.0,43.16600074768066,42.794500541687015
217,2015-02-24,0.0,43.357000732421874,42.65200061798096
218,2015-02-25,0.0,43.47800064086914,42.70200061798096
219,2015-02-26,0.0,43.61200065612793,42.76450061798096
220,2015-02-27,0.0,43.75900077819824,42.92450065612793
221,2015-03-02,0.0,43.78800048828125,43.03050060272217
222,2015-03-03,0.0,43.747000503540036,43.17900066375732
223,2015-03-04,0.0,43.68500022888183,43.24800052642822
224,2015-03-05,0.0,43.67400016784668,43.304500579833984
225,2015-03-06,0.0,43.62300033569336,43.34350051879883
226,2015-03-09,0.0,43.47200012207031,43.31900043487549
227,2015-03-10,-1.0,43.29199981689453,43.324500274658206
228,2015-03-11,0.0,43.12799987792969,43.30300025939941
229,2015-03-12,0.0,42.861999893188475,43.2370002746582
230,2015-03-13,0.0,42.518999862670896,43.13900032043457
231,2015-03-16,0.0,42.29900016784668,43.04350032806396
232,2015-03-17,0.0,42.079999923706055,42.913500213623045
233,2015-03-18,0.0,41.922000122070315,42.803500175476074
234,2015-03-19,0.0,41.84099998474121,42.757500076293944
235,2015-03-20,0.0,41.797000122070315,42.71000022888184
236,2015-03-23,0.0,41.86600036621094,42.669000244140626
237,2015-03-24,0.0,41.909000396728516,42.60050010681152
238,2015-03-25,0.0,41.97000007629394,42.54899997711182
239,2015-03-26,0.0,41.95900001525879,42.41049995422363
240,2015-03-27,0.0,42.00099983215332,42.25999984741211
241,2015-03-30,0.0,41.963999557495114,42.1314998626709
242,2015-03-31,0.0,41.904999542236325,41.99249973297119
243,2015-04-01,0.0,41.82199935913086,41.871999740600586
244,2015-04-02,0.0,41.66199951171875,41.75149974822998
245,2015-04-06,0.0,41.439999389648435,41.618499755859375
246,2015-04-07,0.0,41.31299934387207,41.5894998550415
247,2015-04-08,0.0,41.18099937438965,41.54499988555908
248,2015-04-09,0.0,41.01399955749512,41.491999816894534
249,2015-04-10,0.0,41.05499954223633,41.506999778747556
250,2015-04-13,0.0,41.082999801635744,41.54199981689453
251,2015-04-14,0.0,41.15299987792969,41.5584997177124
252,2015-04-15,0.0,41.25099983215332,41.577999687194826
253,2015-04-16,0.0,41.386000061035155,41.60399971008301
254,2015-04-17,0.0,41.486999893188475,41.574499702453615
255,2015-04-20,1.0,41.62599983215332,41.53299961090088
256,2015-04-21,0.0,41.76499977111816,41.53899955749512
257,2015-04-22,0.0,41.88599967956543,41.533499526977536
258,2015-04-23,0.0,42.04999961853027,41.531999588012695
259,2015-04-24,0.0,42.45299949645996,41.75399951934814
260,2015-04-27,0.0,43.0359992980957,42.05949954986572
261,2015-04-28,0.0,43.633999252319335,42.393499565124515
262,2015-04-29,0.0,44.32999954223633,42.790499687194824
263,2015-04-30,0.0,45.00499954223633,43.19549980163574
264,2015-05-01,0.0,45.69599990844726,43.59149990081787
265,2015-05-04,0.0,46.35999984741211,43.99299983978271
266,2015-05-05,0.0,46.84199981689453,44.30349979400635
267,2015-05-06,0.0,47.331999969482425,44.60899982452393
268,2015-05-07,0.0,47.670000076293945,44.85999984741211
269,2015-05-08,0.0,47.859000015258786,45.155999755859376
270,2015-05-11,0.0,47.890999984741214,45.46349964141846
271,2015-05-12,0.0,47.797999954223634,45.715999603271484
272,2015-05-13,0.0,47.744999694824216,46.037499618530276
273,2015-05-14,0.0,47.67799949645996,46.34149951934815
274,2015-05-15,0.0,47.70699920654297,46.70149955749512
275,2015-05-18,0.0,47.667999267578125,47.01399955749512
276,2015-05-19,0.0,47.64199943542481,47.24199962615967
277,2015-05-20,0.0,47.623999404907224,47.477999687194824
278,2015-05-21,0.0,47.724999237060544,47.697499656677245
279,2015-05-22,-1.0,47.699999237060545,47.77949962615967
280,2015-05-26,0.0,47.627999496459964,47.75949974060059
281,2015-05-27,0.0,47.624999618530275,47.711499786376955
282,2015-05-28,0.0,47.55599975585938,47.650499725341795
283,2015-05-29,0.0,47.49599990844727,47.58699970245361
