,Date,signal,short_mavg,long_mavg,momentum,rsi,adx,+DI,-DI
797,2017-06-13,1.0,71.19400024414062,69.56500040690104,-2.6200027465820312,61.466813510849,29.382649711354684,29.09951908050704,26.83358802519107
798,2017-06-14,-1.0,71.23200073242188,69.60500055948893,-1.5999984741210938,58.44592678890853,29.03768158615659,26.37419988901174,27.928882788770704
799,2017-06-15,-1.0,71.13500061035157,69.60133387247721,-2.7700042724609375,51.66665758406403,29.50316374070838,20.413698010005003,30.811053266577932
800,2017-06-16,1.0,71.06400070190429,69.62466735839844,0.48000335693359375,50.245103309899775,30.02221709080964,17.478321468145644,30.62766595161778
801,2017-06-19,1.0,70.91700057983398,69.67800064086914,0.48000335693359375,52.680644389689114,29.898599051830047,21.032990416947488,30.138413744605497
802,2017-06-20,-1.0,70.76900024414063,69.73966725667317,-0.09000396728515625,50.39023029371039,30.299857164386907,19.204252384336794,32.572890037997205
803,2017-06-21,1.0,70.52600021362305,69.78466720581055,0.94000244140625,50.93714618336471,29.7700542861517,19.67392633903119,31.032559682385013
804,2017-06-22,1.0,70.32900009155273,69.83633397420247,0.80999755859375,39.89216000789675,29.65809747234987,13.527415529043306,33.90408647345541
805,2017-06-23,-1.0,70.13399963378906,69.89400049845378,-0.410003662109375,43.18470074729351,28.78641038422086,11.286723993324712,33.52141310843556
806,2017-06-26,1.0,70.34899978637695,69.98700052897135,0.5800018310546875,37.997579572697944,27.573855740184197,14.645947230270698,31.866939043812142
807,2017-06-27,1.0,70.35800018310547,70.05266723632812,-0.09999847412109375,33.22782543472715,25.994496167719603,14.241026104322568,35.88941392132367
808,2017-06-28,1.0,70.1879997253418,70.08533376057943,-1.3300018310546875,38.83698747130061,24.718169409956943,14.218775394076328,35.520851504481676
809,2017-06-29,-1.0,70.19899978637696,70.10166702270507,-0.7099990844726562,40.171845805880615,26.04627369485263,15.671669572582866,26.463852548512595
810,2017-06-30,-1.0,70.10399932861328,70.14766693115234,-2.6200027465820312,45.38545842228081,27.456454368313416,16.25313139086526,25.74444632181966
811,2017-07-03,1.0,69.98699951171875,70.2086669921875,-0.779998779296875,36.373605644076115,30.549400870140687,10.444217913244657,29.231729510756725
812,2017-07-05,-1.0,69.73099975585937,70.22100041707357,-0.9499969482421875,43.821416659338325,33.67500440758797,9.717158636092773,26.691300328918043
813,2017-07-06,-1.0,69.53699951171875,70.20600026448568,-1.1100006103515625,43.19344294043141,35.18037575810506,10.031806098090277,24.190509130084326
814,2017-07-07,-1.0,69.35299911499024,70.20033340454101,-0.0800018310546875,47.44317873943102,34.294515350179246,17.39671488889841,23.50404320280212
815,2017-07-10,1.0,69.28999938964844,70.21666666666667,0.12999725341796875,45.64153376882875,34.75970362629944,14.215731419128183,23.345620460989345
816,2017-07-11,1.0,69.14999923706054,70.22333323160807,1.7399978637695312,50.431934034589325,33.596839546885626,16.923123873197113,20.492365910456726
817,2017-07-12,1.0,69.20799942016602,70.2533332824707,2.4200057983398438,54.373776151119465,32.04969911334694,19.90496576972559,20.202072402628897
818,2017-07-13,1.0,69.43699951171875,70.28566665649414,2.8000030517578125,57.075879131093856,29.90340558488797,24.406218951792113,18.824258025699816
